LESTE;NORTE;CMA
             677775.5;       7184166.25;     103.396041870117
            677775.75;       7184166.25;     101.260025024414
               677776;       7184166.25;     101.778221130371
            677776.25;       7184166.25;      100.21940612793
             677776.5;       7184166.25;     97.1067733764648
            677776.75;       7184166.25;     93.6695709228516
               677777;       7184166.25;     91.0178527832031
            677777.25;       7184166.25;     89.7780227661133
             677777.5;       7184166.25;     88.9260406494141
               677773;        7184166.5;     118.497116088867
            677773.25;        7184166.5;     119.127586364746
             677773.5;        7184166.5;     115.063438415527
            677773.75;        7184166.5;     103.170845031738
               677774;        7184166.5;     87.3698654174805
            677774.25;        7184166.5;     82.2138366699219
             677774.5;        7184166.5;     89.8920822143555
            677774.75;        7184166.5;     96.9916305541992
               677775;        7184166.5;     102.785713195801
            677775.25;        7184166.5;     101.588729858398
             677775.5;        7184166.5;     98.9284515380859
            677775.75;        7184166.5;     97.4446105957031
               677776;        7184166.5;     98.4735336303711
            677776.25;        7184166.5;     96.8647308349609
             677776.5;        7184166.5;     94.3059692382813
            677776.75;        7184166.5;     91.5838088989258
               677777;        7184166.5;     89.7569351196289
            677777.25;        7184166.5;     89.5025634765625
             677777.5;        7184166.5;     89.8044662475586
